seed,city,model,MAE,RMSE,MAPE(%),elapsed_s
93,Vitoria-Gasteiz,N-BEATS v2,0.014749284860211908,0.0201648092304145,5.082911712847673,5.9
93,Vitoria-Gasteiz,LSTM v2,0.02407114158461061,0.030545521079177157,8.22197243211001,8.7
93,Vitoria-Gasteiz,Ridge,0.018737535501993773,0.025187523101425184,6.4263562139398696,0.0
93,Vitoria-Gasteiz,Random Forest,0.015413766608611459,0.02146022395988523,5.4195534924810715,0.3
93,Donostia/San Sebastian,N-BEATS v2,0.014933604383828972,0.02010740131686056,3.85537108745225,4.0
93,Donostia/San Sebastian,LSTM v2,0.0217610563368849,0.028643114138063263,5.56988934327137,11.3
93,Donostia/San Sebastian,Ridge,0.014528022192011193,0.020020982931630803,3.7292627642195675,0.0
93,Donostia/San Sebastian,Random Forest,0.012863224275031587,0.01892469510874438,3.2769076694575268,0.3
93,Pamplona/Iruna,N-BEATS v2,0.017333376776325092,0.023181945698769333,4.904724989332658,3.9
93,Pamplona/Iruna,LSTM v2,0.020599947814632417,0.026826623990319945,5.78126503137368,9.0
93,Pamplona/Iruna,Ridge,0.0167016341489012,0.02214937750220903,4.713310160353887,0.0
93,Pamplona/Iruna,Random Forest,0.016553571847101198,0.022777609687559437,4.691545313772762,0.3
