seed,city,model,MAE,RMSE,MAPE(%),elapsed_s
99,Vitoria-Gasteiz,N-BEATS v2,0.014695982836103015,0.02006958701173704,5.059843094380174,4.8
99,Vitoria-Gasteiz,LSTM v2,0.024347676598338364,0.03103159775563367,8.204593510941063,12.1
99,Vitoria-Gasteiz,Ridge,0.018737535501993773,0.025187523101425184,6.4263562139398696,0.0
99,Vitoria-Gasteiz,Random Forest,0.015386236672951083,0.02166253638013774,5.394503885344271,0.4
99,Donostia/San Sebastian,N-BEATS v2,0.014046397814482617,0.019265174674257063,3.5615273521881075,3.2
99,Donostia/San Sebastian,LSTM v2,0.021320497507726792,0.028716796665181777,5.430207250590253,11.5
99,Donostia/San Sebastian,Ridge,0.014528022192011193,0.020020982931630803,3.7292627642195675,0.0
99,Donostia/San Sebastian,Random Forest,0.012948249963021963,0.01900918238363855,3.2978392170597957,0.3
99,Pamplona/Iruna,N-BEATS v2,0.018277354499184113,0.024134287837675364,5.159138292766033,4.1
99,Pamplona/Iruna,LSTM v2,0.022231248579967895,0.02934220589547423,6.184730250954332,9.7
99,Pamplona/Iruna,Ridge,0.0167016341489012,0.02214937750220903,4.713310160353887,0.0
99,Pamplona/Iruna,Random Forest,0.01635232466227103,0.02257514977977045,4.6365971158131005,0.3
