seed,city,model,MAE,RMSE,MAPE(%),elapsed_s
8,Vitoria-Gasteiz,N-BEATS v2,0.015173128836362397,0.020621857501756925,5.240164391180257,9.7
8,Vitoria-Gasteiz,LSTM v2,0.025518019842043035,0.03197930106911579,8.695134043666432,9.5
8,Vitoria-Gasteiz,Ridge,0.018737535501993773,0.025187523101425184,6.4263562139398696,0.0
8,Vitoria-Gasteiz,Random Forest,0.015472568491753233,0.021542606530302773,5.433908596743396,0.4
8,Donostia/San Sebastian,N-BEATS v2,0.014191354735970819,0.018834703002249868,3.6770619804881597,6.1
8,Donostia/San Sebastian,LSTM v2,0.020085373028731732,0.027091820584837927,5.07168151329605,10.7
8,Donostia/San Sebastian,Ridge,0.014528022192011193,0.020020982931630803,3.7292627642195675,0.0
8,Donostia/San Sebastian,Random Forest,0.012862564130199188,0.019032626950853004,3.2720258605527457,0.4
8,Pamplona/Iruna,N-BEATS v2,0.01677281688912123,0.0227785975128718,4.726339411545941,6.6
8,Pamplona/Iruna,LSTM v2,0.021980147073485456,0.028431868276102647,6.207222680671485,7.9
8,Pamplona/Iruna,Ridge,0.0167016341489012,0.02214937750220903,4.713310160353887,0.0
8,Pamplona/Iruna,Random Forest,0.016502260635969445,0.022874383552550507,4.672355790612729,0.4
