seed,city,model,MAE,RMSE,MAPE(%),elapsed_s
12,Vitoria-Gasteiz,N-BEATS v2,0.01512723532614491,0.02049442030399573,5.203957571375368,5.6
12,Vitoria-Gasteiz,LSTM v2,0.02399437704965395,0.03077021829351458,8.08379367431329,12.9
12,Vitoria-Gasteiz,Ridge,0.018737535501993773,0.025187523101425184,6.4263562139398696,0.0
12,Vitoria-Gasteiz,Random Forest,0.015458854661092671,0.021447709450073092,5.42172107004634,0.4
12,Donostia/San Sebastian,N-BEATS v2,0.014205495605497718,0.018792352521460887,3.690134617495437,5.1
12,Donostia/San Sebastian,LSTM v2,0.020234908468755218,0.027367375247027984,5.087056664689204,12.9
12,Donostia/San Sebastian,Ridge,0.014528022192011193,0.020020982931630803,3.7292627642195675,0.0
12,Donostia/San Sebastian,Random Forest,0.012912251044856056,0.01908410939803897,3.2892900581896054,0.4
12,Pamplona/Iruna,N-BEATS v2,0.017216411150518623,0.02324797184191759,4.856694061162483,4.5
12,Pamplona/Iruna,LSTM v2,0.0197577899849587,0.02520148317856083,5.636220559715601,7.1
12,Pamplona/Iruna,Ridge,0.0167016341489012,0.02214937750220903,4.713310160353887,0.0
12,Pamplona/Iruna,Random Forest,0.01634645750803403,0.022581931250289188,4.633653199704849,0.4
