seed,city,model,MAE,RMSE,MAPE(%),elapsed_s
23,Vitoria-Gasteiz,N-BEATS v2,0.015157624202341374,0.02058987697056323,5.232231864662326,6.0
23,Vitoria-Gasteiz,LSTM v2,0.02413907534609178,0.030621951531176545,8.307463835310767,10.9
23,Vitoria-Gasteiz,Ridge,0.018737535501993773,0.025187523101425184,6.4263562139398696,0.0
23,Vitoria-Gasteiz,Random Forest,0.01540282796129158,0.021596436795330746,5.40539689841706,0.4
23,Donostia/San Sebastian,N-BEATS v2,0.013951692260860666,0.018825264435522182,3.583787775793769,3.6
23,Donostia/San Sebastian,LSTM v2,0.020519697217389946,0.028186878324113172,5.128305012936699,6.7
23,Donostia/San Sebastian,Ridge,0.014528022192011193,0.020020982931630803,3.7292627642195675,0.0
23,Donostia/San Sebastian,Random Forest,0.012946736104972613,0.019051407951030646,3.2974514696762625,0.4
23,Pamplona/Iruna,N-BEATS v2,0.01805518791568104,0.023794920218104327,5.063760278681224,4.8
23,Pamplona/Iruna,LSTM v2,0.02169520843475048,0.02838586113052365,6.087569373016638,8.2
23,Pamplona/Iruna,Ridge,0.0167016341489012,0.02214937750220903,4.713310160353887,0.0
23,Pamplona/Iruna,Random Forest,0.016242524884984153,0.022560074671309993,4.603098012135244,0.3
