seed,city,model,MAE,RMSE,MAPE(%),elapsed_s
33,Vitoria-Gasteiz,N-BEATS v2,0.015228416683375262,0.02102695624112379,5.22270353505754,3.4
33,Vitoria-Gasteiz,LSTM v2,0.02367529745111568,0.029824388944677586,8.078002571901715,10.4
33,Vitoria-Gasteiz,Ridge,0.018737535501993773,0.025187523101425184,6.4263562139398696,0.0
33,Vitoria-Gasteiz,Random Forest,0.015359970589379926,0.02141928927567501,5.393428901499097,0.4
33,Donostia/San Sebastian,N-BEATS v2,0.014749865198221926,0.019990856942551066,3.771682312607791,3.3
33,Donostia/San Sebastian,LSTM v2,0.021572859313457902,0.028053183531141,5.58086572600965,14.7
33,Donostia/San Sebastian,Ridge,0.014528022192011193,0.020020982931630803,3.7292627642195675,0.0
33,Donostia/San Sebastian,Random Forest,0.012732013343170158,0.01886214931879108,3.2432265730076626,0.3
33,Pamplona/Iruna,N-BEATS v2,0.01717649501349274,0.022829717034826735,4.847086442026783,3.3
33,Pamplona/Iruna,LSTM v2,0.020205011372865064,0.02591110175082778,5.7256156293923155,9.0
33,Pamplona/Iruna,Ridge,0.0167016341489012,0.02214937750220903,4.713310160353887,0.0
33,Pamplona/Iruna,Random Forest,0.0164097848391542,0.02278835061223775,4.650623974119612,0.3
