user,residual_variance,residual_std,residual_cv,residual_kurtosis,extreme_residual_ratio
0001b3b2f18c01c62ed9b2a87de7b4e33e7836f786f7904471d8866978405c1b,0.014365356024917333,0.11985556317884177,0.7559283703641826,19.796164064685684,0.02205729922467764
0004150214d14a2b2e6f7075531e661cf465b27ec4d0d53573866df2c97b8313,0.054074150312755545,0.23253849210992047,0.12760076235869428,16.385417180164204,0.023622047244094488
000721f0fc6ccf02ae24b67393979513171f2abc119af07a7abed20ca303b665,0.007812802639707404,0.08839005962045395,0.7616695578148874,35.80156977024753,0.023112289276394814
0009b156f2a1213a137c150f4787150384938eac15cc2044a10c797d98667a91,0.029951113484167232,0.17306390000276556,0.5861044706284306,11.520484653753629,0.02671736114679135
000da4922a91b9895f9f871225d8e3b9a1bbd51c3a29100b14864b75f0188534,1.0227198496824954e-06,0.0010112961236366405,0.44871349149610357,280.8888078637482,0.009591359716289192
001be27fc1f3e2daa58919a9de02e9e1b4a2ffb0fc8ebe2acb747f52a30acf32,0.03385834253153063,0.18400636546470514,0.5488803242937772,11.423419842510706,0.022637754467432315
0023b15da6626445e077a553801554466ecd28f66c575ae316f910ac15dec227,0.1215557781637351,0.3486485023110455,0.689816002504715,12.417482678319251,0.030360767096052687
002da62dc54b7a789473182feddfad7c185a94608196e9169bf61a17a90e6915,0.008347182829934977,0.09136291824331673,0.8032990445201196,18.480061076126002,0.024379120195696338
00360f8639d63be18f35bf7181f155f69bf176003b5ee3916ea427c508085a35,0.01631703891101784,0.12773816544407485,0.48630248999667547,12.698273542917933,0.021977556637730256
00489151865c9806ea977413603cc72b8bc27ff57350e878fcbedcb4d69317b1,0.03887455293243843,0.1971663078024195,1.6856399770401096,65.74163487503698,0.018284340146772254
004a149b06c038586f30361ac6f16adb2ee32aee5f80784a4bda6a257814a9a4,0.012551578250934644,0.11203382636924726,0.5745623479231207,24.560043371899607,0.02165210036650691
0050b980111bad9422575db977d18199b5426cfa491073e4be3efa1acb1aa136,0.019518474016580113,0.13970853236857123,2.058125193917184,38.71234783751892,0.024992175973532437
0051177c9c0ec5ba203990395f5e785e9e913321576aed98d30b9ccab17d5823,0.016879477344687657,0.12992104273245214,0.7766477747875231,22.45973984903176,0.025788797213814836
0052816ff7fcdf2a35953c34f9f2ea4c127623533e3274ce46bf0a7c3956f1ac,0.0033518481616455686,0.057895147997440756,1.3069934092472233,25.684122232250047,0.02094707520891365
005932ecd8e0888863372c2ca998801ea6a7f2fef1e9dde0035d5c68c92bc145,0.009952606724365796,0.09976275218921035,0.7343907921804955,18.552964539319827,0.02214022140221402
005b44a54261c2606e2c5c9a1e8ff47c933f023d59cb171c0df08cea878403bf,0.05984263346123127,0.24462754027547934,0.9909855290600057,9.22191410196471,0.023617576927444078
005e34f194141e43c7d90738e0d76a38f074f5afb8daf2540023f38851a85ac2,0.007221908002363073,0.08498180983224041,0.6123832223095431,24.633096544618958,0.018650306748466256
0062c8d5ca7dfed574aab968f665978a9cb770a0d8f325cdfc741d3cd6f60cb1,0.017936683080312342,0.1339279025457815,0.917237658619279,14.798612645699107,0.024799483728219784
00688d15088ce2e0fcb251e2cad627a0b1bd2f2d5c462c9fb28cd22449cbc8db,0.13758175641956116,0.37092014830629133,1.1387597428015057,10.351440667632707,0.02662734358542237
00740539bc141a16321919f2a16b6c364a38047b84bb982cf9165dc604fab931,0.008087834031890367,0.08993238589012507,0.5286397004434149,32.87929907243625,0.026533275337103087
008189c1cb058a65a847a3e917fb77cff50abc30486b6e330131a09ce1a1a80f,0.01407206627370822,0.11862574035051676,0.6683437304176689,18.42739610107503,0.027993312470527713
008991fb296b8cd6a34324ef4e67b8d5244048a602418cc9c7e7982660d34a11,0.09729264286808433,0.31191768604566866,0.5152388366600106,20.56494077530145,0.019918434895679415
0093f0f5f552471964e924c74d2d163fc47842fd5ac7d6519bc1ef705e478017,0.0020079743612759276,0.04481042692583868,0.14457992018203114,37.10270637956655,0.02168414942576392
00983b85e8be33dbe113890de6f1e1566d7fa82a3562a7cc986e4075d3287a39,0.026858462430560986,0.1638855162317921,0.6508487971919712,14.348156907904555,0.026576557900410466
00991127eac61693a824e0eb0ccda185348907f621a1079d6e55e79292234ffe,0.019019379653838025,0.13791076699749744,0.13450623642168605,25.437607878516918,0.03136543321884518
009d5a80c53ac2b2da3ba7419dacf6e22de58c96ce67f8ad3646f16340f1bff1,0.005385071905991936,0.07338304917344288,0.6203865917359749,29.122435457825848,0.02244160018366527
00a1614dc0e671ec0ee50aa63f15a9018417717d3e000e2757966dadc0ae1f9c,0.03407341971731692,0.18458986894550014,0.5713491345629119,19.50989404524117,0.02500231502916937
00a3e40e4b2e270f037660791016399b73ca116df989ea7fa640b9097247d2bb,0.0225056608363954,0.15001886826794622,1.5975914889527318,21.783942765191096,0.030308055889547658
00ace226e25ab036833cf6d4546aff0e9e7f47514af0c7804a5b04cb27e0f940,0.016325481068789106,0.12777120594558503,0.5925707891881375,18.464810970529015,0.022325311684546247
00afe36f1b78e683be4ca713b50860920a18a1f0df2a6bf3a126d6f412abdce8,0.006595210627231221,0.08121090214516288,0.7929695173586995,25.03495222040031,0.02185387535882952
00b1b22bceeb8b1bc4f837ac1a0a3df3078728d284e39d596c59b8150b9d5c16,0.05701851296730808,0.23878549572222363,0.7421314072561866,10.062583077754672,0.029395911936647458
00b1bbe1d82e9e1b5d4a1ae1dacd3ffa0e9191de495167f9bcf08e7003f77d15,0.031540095866486935,0.17759531487763672,1.1258053459148614,13.708618984455464,0.03146896637505701
00b4d78ec0b3335fca95369ec6a6d9e882c5ffaea59ea07ed31337a327f4ecca,0.025912229860377094,0.16097276123735063,1.1174154914959644,16.073346045153,0.024130353663087193
00b655f77a0bf8c12323560fa1cd609548ab10782e495b2c63b2c1c56c537305,0.016200788506868624,0.12728231812340873,0.7709301183888929,18.046114655890484,0.02032102474895232
